ID,radiant_win
a400b8f29dece5f4d266f49f1ae2e98a,0.13451859782912065
34c81a8faede0d8f1f87dcc6ee824658,0.44494921065882137
5feece770ca79e5e8cd8052198b3f533,0.6126851837281794
8f56cc2468ba5c37edb79f3a7b4af6e6,0.006234238858240065
44cdded6d3311134563f743eb77685b2,0.16656636501612204
b6f39b49177535c9417eecd8c696674d,0.4961286344801144
4b6e4e511d399180776d0f23984466b2,0.624321279163857
06b147af8683a7973e6f431c412448b7,0.6186536959840152
bf366db368cc34b63235973dd3f50b0b,0.33701628628279223
a26ea6c7d63eb1df557dbcae742b4705,0.11860191626595759
88f9976aa7627b1f0d3e60d4b0483956,0.6783784677618834
466e3043a03c98361c311c58d0ecbbf1,0.07376650030955555
ba1e963ea091e6af635dedd4ad2e9bbd,0.5299623263688836
28497cb3f04d45a272e8b7ed9c7199bd,0.9321004778341987
9360b6c02ab8b2c1ffc719423c1ebdb0,0.6997689071180652
9a4de866c4e057ba4cbf1c2d79210e41,0.35449311504639736
981a0ab91d4648f75ed78f4173e8d201,0.06526014812016048
378200e56bbb733394b45a902c0bd01a,0.9756539047917734
175ef2d5732f4526a08fd7352dabc27f,0.19931265992033967
99386fd5fa5cfe926fc4344da562b1d4,0.8364458783816604
0c189819d5bf45f817f77693f941371c,0.29685254216711093
2392185f7a1b6fc35f761d2dc34423c8,0.8298906218520438
db13e824e8c7f64cd6cdd783437d1b5c,0.15686750008707334
66a8e40f604d9735d4127d66a46e1b2a,0.8412051067360267
83097723ca023da3b686e71bca02af03,0.4824894602177312
cd4a07c41ec7a3f1938505328c734764,0.953858187459466
0d3c92c117eaeeadafe8e16453a66ad6,0.6056252028483782
7b10e0ca4a9d71ca1c5085144269d1c0,0.4550935503113744
8a03e2a2f073bc64a78abc17e1791d7b,0.4357701706852277
3370cd0dd51e0d559e01d0c7eb83899c,0.3368862882931389
c413766ca083aa9eaacb7f034b9091ca,0.03305510351444131
f9d0300634ffcf8524f167fdfd737f9b,0.2962692144491294
0c9e71953f91ea8de1f48121ab50afc3,0.44378861551356463
426bfc428690bd0b654ed9c356751569,0.5068245265366128
f6ea95c12693e23be626c7571e922e82,0.7194003356384333
f90b9aa9cf5121e82b135e17c6ec32d9,0.7872956519365865
26711191d93e8c6e931d05205d0f7fae,0.9356358503365085
1c25f2b89164efac5a21210ef7b1401a,0.8719488764592757
dd76829c265a4ba157999150bd1bfa59,0.9479040584817516
821996195bc1fb30e8db37338651d8b9,0.9908917004707273
6c3538012f41562fe32a1b397252ab8a,0.9816093814645706
5174a13f46a5da74e352757ba4f153db,0.8203239672442061
bdf63399b9f40c2c7468c6b6dd7f6dba,0.0053993952369926984
fa299fc1a4cf09fcd059a14efc5be57b,0.51704548883018
45981b3c411cc54e2fb223b14d80c50e,0.979725340479779
aef47b238d7a0eab38d7607bb47f1f9f,0.6803415464107997
e38161118300164767f121062bfce7d2,0.26881440887269914
e5b286fa3c2280ae59c0ff037d224dc3,0.39069332269294854
d9b103a0e0b8737dff4b447a3695797f,0.40151738286026084
b937cb93a26c4555d6ebea1c7485954d,0.7406634222735232
76402e0c2ed9087128c1909e45c8ab63,0.3158924898666784
b45303a7c32482ed144c19caede15e5a,0.5940638881700702
db26256c3b6110de1eb5c4767ce4ab7f,0.4982600713942311
a71642198d0c13d728a69ec4c78822eb,0.44937777406804075
6915da2e9f80b2e2dd52d70b0da83d69,0.8767180399740654
176a66aeaf8d469a1cd611495e45b552,0.5927864515929644
c0f243c3357bde1b86f80bb3234f75ef,0.021715249620401545
016b8834fbfa7f3fb35af9e717e0ac88,0.9669047806891159
d881c46fc08bf4db47637be04603d733,0.9949278296683592
e24b4c5d7a2dee38693a11cbc89c2c53,0.42365487147079983
141f7b617c8b88da3efe0b635c826961,0.16962238768129564
9deb85054ab19982dc5f15d989182889,0.7937677199612292
15f0a9da2b319359f1f13ff55affed73,0.9083078866665414
5f359139fc6399d1ca03624ca04e4003,0.9305436193283527
127ffbe88e68fc8da82f32b4b7e03633,0.540001317689929
47fed371f15a7dc6d43086fc277c0219,0.11590732760775124
cf25f8486f84fdb256191a8763a7862f,0.014918450095143887
4190ad326531011468394bf573dd864d,0.06827306215782535
3eabf3dc40840216eb9e1fcae670fc9c,0.9809722516985024
0e0a37be3f8181e22726d43a20fe727b,0.6522711363655201
b575726ca7b2a4ae8c65d433caee7031,0.89602068802169
bef03b606974e105133405159afcc79b,0.73245634990934
acd92e424ec601e174b33e2a5ababca7,0.4732721891971624
7e9ee83a71001fec75bacbe4d61b2724,0.5568104912333691
0e88e491feecdbd48bc79838a8dd42c7,0.28951518832722023
b197da66e9cadccde114276067812833,0.34995988683673523
cad7b9cb5da81b01f35edcceeff0479a,0.22238169938158336
4eae28b2aa9cc8013f4ec89f96b289d1,0.3116057169262674
df4eedeab2039dd3583be3160756bfd2,0.7392799768095609
dfd38d2c175f1ea812c6851caf80f832,0.5851259493988668
bd18ff3147f0a47d5ec8f6fee31d22e2,0.7789990853551975
6ca41da8e5576b5b472a93fdc2b13768,0.7459851185975457
768dfa7b47c4d77fdf0c4b2b2e522e50,0.7829863378379728
76537899a81b7279b55cb632c92145c1,0.5385050232424485
04bb8538ed68d9e969b598a17b8e3685,0.1624304664249187
