ID,radiant_win
a400b8f29dece5f4d266f49f1ae2e98a,0.13177359651663398
34c81a8faede0d8f1f87dcc6ee824658,0.394278598049639
5feece770ca79e5e8cd8052198b3f533,0.5932942787909824
8f56cc2468ba5c37edb79f3a7b4af6e6,0.005600228621526717
44cdded6d3311134563f743eb77685b2,0.18248388551236405
b6f39b49177535c9417eecd8c696674d,0.5099027640020011
4b6e4e511d399180776d0f23984466b2,0.6436150799465902
06b147af8683a7973e6f431c412448b7,0.6228635459636842
bf366db368cc34b63235973dd3f50b0b,0.38877704500668453
a26ea6c7d63eb1df557dbcae742b4705,0.1175451879000469
88f9976aa7627b1f0d3e60d4b0483956,0.6800376850642761
466e3043a03c98361c311c58d0ecbbf1,0.0755398232911853
ba1e963ea091e6af635dedd4ad2e9bbd,0.6012311371780114
28497cb3f04d45a272e8b7ed9c7199bd,0.9433932309032581
9360b6c02ab8b2c1ffc719423c1ebdb0,0.7195388357526863
9a4de866c4e057ba4cbf1c2d79210e41,0.38966997471009585
981a0ab91d4648f75ed78f4173e8d201,0.06839036195641593
378200e56bbb733394b45a902c0bd01a,0.9735593934061584
175ef2d5732f4526a08fd7352dabc27f,0.2545041333405318
99386fd5fa5cfe926fc4344da562b1d4,0.8668064224597988
0c189819d5bf45f817f77693f941371c,0.35228677064790237
2392185f7a1b6fc35f761d2dc34423c8,0.8344466872354777
db13e824e8c7f64cd6cdd783437d1b5c,0.17116111174335233
66a8e40f604d9735d4127d66a46e1b2a,0.852236120941844
83097723ca023da3b686e71bca02af03,0.5377017494915776
cd4a07c41ec7a3f1938505328c734764,0.9623059516006086
0d3c92c117eaeeadafe8e16453a66ad6,0.631280493604683
7b10e0ca4a9d71ca1c5085144269d1c0,0.4785674208172727
8a03e2a2f073bc64a78abc17e1791d7b,0.44792697208824483
3370cd0dd51e0d559e01d0c7eb83899c,0.3511476111674134
c413766ca083aa9eaacb7f034b9091ca,0.03748708900675074
f9d0300634ffcf8524f167fdfd737f9b,0.31808869548495405
0c9e71953f91ea8de1f48121ab50afc3,0.46039724843195023
426bfc428690bd0b654ed9c356751569,0.5112079087177712
f6ea95c12693e23be626c7571e922e82,0.7225835742792266
f90b9aa9cf5121e82b135e17c6ec32d9,0.8291705500173466
26711191d93e8c6e931d05205d0f7fae,0.944170322864505
1c25f2b89164efac5a21210ef7b1401a,0.8602941392181699
dd76829c265a4ba157999150bd1bfa59,0.9610301823904283
821996195bc1fb30e8db37338651d8b9,0.9892484295319875
6c3538012f41562fe32a1b397252ab8a,0.9791773819366241
5174a13f46a5da74e352757ba4f153db,0.8354407513169322
bdf63399b9f40c2c7468c6b6dd7f6dba,0.006892052033536066
fa299fc1a4cf09fcd059a14efc5be57b,0.5765617060172094
45981b3c411cc54e2fb223b14d80c50e,0.983783518189862
aef47b238d7a0eab38d7607bb47f1f9f,0.6719500061028305
e38161118300164767f121062bfce7d2,0.28162008799830773
e5b286fa3c2280ae59c0ff037d224dc3,0.4276212696994784
d9b103a0e0b8737dff4b447a3695797f,0.45667787969251605
b937cb93a26c4555d6ebea1c7485954d,0.7696053200058172
76402e0c2ed9087128c1909e45c8ab63,0.341450796553239
b45303a7c32482ed144c19caede15e5a,0.6158516596882891
db26256c3b6110de1eb5c4767ce4ab7f,0.5110386436582978
a71642198d0c13d728a69ec4c78822eb,0.4756630532639512
6915da2e9f80b2e2dd52d70b0da83d69,0.889208979766592
176a66aeaf8d469a1cd611495e45b552,0.546238849909229
c0f243c3357bde1b86f80bb3234f75ef,0.027502280659855716
016b8834fbfa7f3fb35af9e717e0ac88,0.9562721605020655
d881c46fc08bf4db47637be04603d733,0.9930961454177956
e24b4c5d7a2dee38693a11cbc89c2c53,0.4489477147093457
141f7b617c8b88da3efe0b635c826961,0.1640364769425479
9deb85054ab19982dc5f15d989182889,0.7517027683415326
15f0a9da2b319359f1f13ff55affed73,0.9273363377228598
5f359139fc6399d1ca03624ca04e4003,0.9403205749904945
127ffbe88e68fc8da82f32b4b7e03633,0.559576301776906
47fed371f15a7dc6d43086fc277c0219,0.1165184205510045
cf25f8486f84fdb256191a8763a7862f,0.015442714495974612
4190ad326531011468394bf573dd864d,0.08109071735757445
3eabf3dc40840216eb9e1fcae670fc9c,0.9782797057482832
0e0a37be3f8181e22726d43a20fe727b,0.6630322766647972
b575726ca7b2a4ae8c65d433caee7031,0.9136870876960816
bef03b606974e105133405159afcc79b,0.7568198865614694
acd92e424ec601e174b33e2a5ababca7,0.46983338608575265
7e9ee83a71001fec75bacbe4d61b2724,0.5859155885920463
0e88e491feecdbd48bc79838a8dd42c7,0.3058806832981323
b197da66e9cadccde114276067812833,0.32207049282930833
cad7b9cb5da81b01f35edcceeff0479a,0.22205931173894142
4eae28b2aa9cc8013f4ec89f96b289d1,0.3361042285070726
df4eedeab2039dd3583be3160756bfd2,0.7165262986331982
dfd38d2c175f1ea812c6851caf80f832,0.5871365225181987
bd18ff3147f0a47d5ec8f6fee31d22e2,0.7184593866318179
6ca41da8e5576b5b472a93fdc2b13768,0.8067860571441555
768dfa7b47c4d77fdf0c4b2b2e522e50,0.8176902357235658
76537899a81b7279b55cb632c92145c1,0.5745085130139985
04bb8538ed68d9e969b598a17b8e3685,0.20005785517708918
e7091926ebd92a9645f30c51d5dffc69,0.6675838400768926
7999a4403b40e1c0aa4fbd07ffacd50f,0.6685405053003809
ceaec1f1d4e6a27e3085d9577d074323,0.004005094871376697
42042ddd7e409ef335f6477bc8e0c17b,0.7132785379385262
8c5bfacc78c87739088e841c094375c4,0.8626251649215593
424a64f6acf84b3bd9cd29fe9bedd6ad,0.9682642919635075
e6c35f367f7e11b92a55d13ed03afcd0,0.8355389023199646
c8c0ab514a65f83821bca7355d87cc4a,0.21241778921769416
8e855950e9a39a4be7bcbd16bd9dd065,0.9257853035581126
e3c0f2db8a703c0577afc9d712514131,0.9740348356290676
7481693b40d844f86d822f54b26a793a,0.6113348939411731
bcca4bb385edc6f41701b9973ad94031,0.9590585043409289
9aed17c621da6b7f12db8dcfe5c8e4b3,0.8798794133280304
a15ccf3e020d5622a4d2f742621a88fb,0.005938428877253104
256d501cd1a3443353424f28694cc229,0.9408922341615352
f7e00ba284e6ffad003cd9e44aea4ad9,0.6981245680393348
1ee4d158a18aac0b18093a2084cc67a8,0.6012158565073549
998c46074ad02dac341a28b211eb49d7,0.025474146765869166
7ab51ebeec6a40b7326a05b1ddb48c3d,0.7553324109076492
3bfafce2922662699843a6faabaada6a,0.5284404537960374
0deb0895c99d4c66781a98e7437f3684,0.93581092597777
75d6bdd631b3573f6f7ecf8e48eb0a71,0.5359524362235818
b850a8a7931c7f5497db7c31711db8f0,0.6410166405505324
02a5a8e11d244b45c5bd9112fdd6f865,0.6093116770705398
7d2f445104b2504fc20e7d7961c6dc02,0.18886348337436176
4f661b76fd22396698657fb49237b325,0.44274855602133206
e7c024fd8330beec187a5c4613715e50,0.694434770694127
0f0ef62935d44cca47b00e9f7ef34264,0.456738113519724
e26673099f139f92206ec288fd5d996a,0.7721268886009194
d06014a18ecd0ba86a9af6f52de32d9a,0.09431384518267448
d89285ad2f4ec284927b623a25668aef,0.9847909431675521
a4b47392ae67cd2663cfeaf2e83b3bc5,0.5367915100818824
2dc7ed28fcfbf509945aefa628a9c272,0.23817807559684565
6ea0067325b7f82a8bd9e726d81267d7,0.8921210911485896
bb2b4431f07ec8a75181b7accacb1f85,0.8817884882130826
c2eac7ce55c464c9072769635be92f0c,0.9265242884173217
7a499d33a05dd728c6e76dd480cf9dca,0.49450568768107805
c6ef0c90032811e15739a2ee7be08b14,0.9588632842475969
342197d22ba8ecf0f75c20399f6eb808,0.1248896010449864
fae94eba8c8816c1b0b3286b77154609,0.8677884892310854
d4f6a106436759b6b7e066f67a5ce929,0.23606812386504633
dbb2c8e34d7271c0c42c14183cdab74c,0.3577676719464204
e18d396b794fefa89d3645dddccb5f7f,0.0069527653548545135
24a1a969bb4a1fab3399d44a800c48db,0.0017787569033328274
